id_empleado,nombre,mes,anio,mes_num,puesto,area,genero,fecha_ingreso,salario_nominal,bono_dic,total_devengado
E007,"Torres, Sofía",2021-07-01,2021,7,Administrativa,Administración,F,2018-01-01,101917.17,0.0,101917.17
E008,"Ramírez, Diego",2021-07-01,2021,7,Encargado Depósito,Logística,M,2018-01-01,109558.58,0.0,109558.58
E010,"Medina, Roberto",2021-07-01,2021,7,Técnico,Taller,M,2018-03-01,97984.11,0.0,97984.11
E011,"Jiménez, Laura",2021-07-01,2021,7,Vendedora,Ventas,F,2019-03-01,103201.1,0.0,103201.1
E012,"Peralta, Marcos",2021-07-01,2021,7,Vendedor,Ventas,M,2020-09-01,110558.79,0.0,110558.79
E013,"Castro, Luciana",2021-07-01,2021,7,Administrativa,Administración,F,2020-11-01,108934.85,0.0,108934.85
E014,"Ruiz, Nicolás",2021-07-01,2021,7,Técnico,Taller,M,2021-02-01,129024.15,0.0,129024.15
E015,"Morales, Camila",2021-07-01,2021,7,Vendedora,Ventas,F,2021-04-01,117576.07,0.0,117576.07
E016,"Vargas, Hernán",2021-07-01,2021,7,Depósito,Logística,M,2021-06-01,111053.56,0.0,111053.56
E001,"Fernández, Carlos",2021-08-01,2021,8,Gerente General,Administración,M,2018-01-01,265679.22,0.0,265679.22
E002,"López, María",2021-08-01,2021,8,Jefe de Ventas,Ventas,F,2018-01-01,172029.64,0.0,172029.64
E003,"García, Juan",2021-08-01,2021,8,Vendedor Senior,Ventas,M,2018-01-01,115884.16,0.0,115884.16
E004,"Martínez, Ana",2021-08-01,2021,8,Vendedora,Ventas,F,2018-01-01,100529.33,0.0,100529.33
E005,"Rodríguez, Luis",2021-08-01,2021,8,Técnico Senior,Taller,M,2018-01-01,129847.15,0.0,129847.15
E007,"Torres, Sofía",2021-08-01,2021,8,Administrativa,Administración,F,2018-01-01,103401.22,0.0,103401.22
E008,"Ramírez, Diego",2021-08-01,2021,8,Encargado Depósito,Logística,M,2018-01-01,113057.46,0.0,113057.46
E010,"Medina, Roberto",2021-08-01,2021,8,Técnico,Taller,M,2018-03-01,98631.6,0.0,98631.6
E011,"Jiménez, Laura",2021-08-01,2021,8,Vendedora,Ventas,F,2019-03-01,103947.64,0.0,103947.64
E012,"Peralta, Marcos",2021-08-01,2021,8,Vendedor,Ventas,M,2020-09-01,109593.91,0.0,109593.91
E013,"Castro, Luciana",2021-08-01,2021,8,Administrativa,Administración,F,2020-11-01,107366.28,0.0,107366.28
E014,"Ruiz, Nicolás",2021-08-01,2021,8,Técnico,Taller,M,2021-02-01,129643.3,0.0,129643.3
E015,"Morales, Camila",2021-08-01,2021,8,Vendedora,Ventas,F,2021-04-01,116572.3,0.0,116572.3
E016,"Vargas, Hernán",2021-08-01,2021,8,Depósito,Logística,M,2021-06-01,109975.54,0.0,109975.54
E001,"Fernández, Carlos",2021-09-01,2021,9,Gerente General,Administración,M,2018-01-01,266179.11,0.0,266179.11
E002,"López, María",2021-09-01,2021,9,Jefe de Ventas,Ventas,F,2018-01-01,169721.42,0.0,169721.42
E003,"García, Juan",2021-09-01,2021,9,Vendedor Senior,Ventas,M,2018-01-01,117881.37,0.0,117881.37
E004,"Martínez, Ana",2021-09-01,2021,9,Vendedora,Ventas,F,2018-01-01,99861.84,0.0,99861.84
E005,"Rodríguez, Luis",2021-09-01,2021,9,Técnico Senior,Taller,M,2018-01-01,131607.54,0.0,131607.54
E007,"Torres, Sofía",2021-09-01,2021,9,Administrativa,Administración,F,2018-01-01,103877.58,0.0,103877.58
E008,"Ramírez, Diego",2021-09-01,2021,9,Encargado Depósito,Logística,M,2018-01-01,110615.56,0.0,110615.56
E010,"Medina, Roberto",2021-09-01,2021,9,Técnico,Taller,M,2018-03-01,100725.5,0.0,100725.5
E011,"Jiménez, Laura",2021-09-01,2021,9,Vendedora,Ventas,F,2019-03-01,102455.88,0.0,102455.88
E012,"Peralta, Marcos",2021-09-01,2021,9,Vendedor,Ventas,M,2020-09-01,111777.41,0.0,111777.41
E013,"Castro, Luciana",2021-09-01,2021,9,Administrativa,Administración,F,2020-11-01,108187.72,0.0,108187.72
E014,"Ruiz, Nicolás",2021-09-01,2021,9,Técnico,Taller,M,2021-02-01,130589.94,0.0,130589.94
E015,"Morales, Camila",2021-09-01,2021,9,Vendedora,Ventas,F,2021-04-01,119607.37,0.0,119607.37
E016,"Vargas, Hernán",2021-09-01,2021,9,Depósito,Logística,M,2021-06-01,112323.32,0.0,112323.32
E017,"Acosta, Florencia",2021-09-01,2021,9,Técnica,Taller,F,2021-09-01,131618.44,0.0,131618.44
E001,"Fernández, Carlos",2021-10-01,2021,10,Gerente General,Administración,M,2018-01-01,261183.18,0.0,261183.18
E002,"López, María",2021-10-01,2021,10,Jefe de Ventas,Ventas,F,2018-01-01,169747.53,0.0,169747.53
E003,"García, Juan",2021-10-01,2021,10,Vendedor Senior,Ventas,M,2018-01-01,117886.33,0.0,117886.33
E004,"Martínez, Ana",2021-10-01,2021,10,Vendedora,Ventas,F,2018-01-01,99691.03,0.0,99691.03
E005,"Rodríguez, Luis",2021-10-01,2021,10,Técnico Senior,Taller,M,2018-01-01,130638.0,0.0,130638.0
E007,"Torres, Sofía",2021-10-01,2021,10,Administrativa,Administración,F,2018-01-01,104129.53,0.0,104129.53
E008,"Ramírez, Diego",2021-10-01,2021,10,Encargado Depósito,Logística,M,2018-01-01,110846.6,0.0,110846.6
E010,"Medina, Roberto",2021-10-01,2021,10,Técnico,Taller,M,2018-03-01,99653.38,0.0,99653.38
E011,"Jiménez, Laura",2021-10-01,2021,10,Vendedora,Ventas,F,2019-03-01,102811.47,0.0,102811.47
E012,"Peralta, Marcos",2021-10-01,2021,10,Vendedor,Ventas,M,2020-09-01,111142.34,0.0,111142.34
E013,"Castro, Luciana",2021-10-01,2021,10,Administrativa,Administración,F,2020-11-01,108419.42,0.0,108419.42
E014,"Ruiz, Nicolás",2021-10-01,2021,10,Técnico,Taller,M,2021-02-01,129324.67,0.0,129324.67
E015,"Morales, Camila",2021-10-01,2021,10,Vendedora,Ventas,F,2021-04-01,118137.12,0.0,118137.12
E016,"Vargas, Hernán",2021-10-01,2021,10,Depósito,Logística,M,2021-06-01,110118.3,0.0,110118.3
E017,"Acosta, Florencia",2021-10-01,2021,10,Técnica,Taller,F,2021-09-01,132390.1,0.0,132390.1
E001,"Fernández, Carlos",2021-11-01,2021,11,Gerente General,Administración,M,2018-01-01,262832.65,0.0,262832.65
E002,"López, María",2021-11-01,2021,11,Jefe de Ventas,Ventas,F,2018-01-01,169267.89,0.0,169267.89
E003,"García, Juan",2021-11-01,2021,11,Vendedor Senior,Ventas,M,2018-01-01,115742.57,0.0,115742.57
E004,"Martínez, Ana",2021-11-01,2021,11,Vendedora,Ventas,F,2018-01-01,98839.26,0.0,98839.26
E005,"Rodríguez, Luis",2021-11-01,2021,11,Técnico Senior,Taller,M,2018-01-01,129879.39,0.0,129879.39
E007,"Torres, Sofía",2021-11-01,2021,11,Administrativa,Administración,F,2018-01-01,102603.24,0.0,102603.24
E008,"Ramírez, Diego",2021-11-01,2021,11,Encargado Depósito,Logística,M,2018-01-01,111355.68,0.0,111355.68
E010,"Medina, Roberto",2021-11-01,2021,11,Técnico,Taller,M,2018-03-01,102063.76,0.0,102063.76
E011,"Jiménez, Laura",2021-11-01,2021,11,Vendedora,Ventas,F,2019-03-01,100991.16,0.0,100991.16
E012,"Peralta, Marcos",2021-11-01,2021,11,Vendedor,Ventas,M,2020-09-01,112274.8,0.0,112274.8
E013,"Castro, Luciana",2021-11-01,2021,11,Administrativa,Administración,F,2020-11-01,108930.36,0.0,108930.36
E014,"Ruiz, Nicolás",2021-11-01,2021,11,Técnico,Taller,M,2021-02-01,128433.28,0.0,128433.28
E015,"Morales, Camila",2021-11-01,2021,11,Vendedora,Ventas,F,2021-04-01,117405.5,0.0,117405.5
E016,"Vargas, Hernán",2021-11-01,2021,11,Depósito,Logística,M,2021-06-01,114210.98,0.0,114210.98
E017,"Acosta, Florencia",2021-11-01,2021,11,Técnica,Taller,F,2021-09-01,129506.68,0.0,129506.68
E001,"Fernández, Carlos",2021-12-01,2021,12,Gerente General,Administración,M,2018-01-01,268799.33,134399.66,403198.99
E002,"López, María",2021-12-01,2021,12,Jefe de Ventas,Ventas,F,2018-01-01,170295.5,85147.75,255443.25
E003,"García, Juan",2021-12-01,2021,12,Vendedor Senior,Ventas,M,2018-01-01,117827.31,58913.66,176740.97
E004,"Martínez, Ana",2021-12-01,2021,12,Vendedora,Ventas,F,2018-01-01,98819.23,49409.61,148228.84
E005,"Rodríguez, Luis",2021-12-01,2021,12,Técnico Senior,Taller,M,2018-01-01,128895.45,64447.73,193343.18
E007,"Torres, Sofía",2021-12-01,2021,12,Administrativa,Administración,F,2018-01-01,101048.97,50524.49,151573.46
E008,"Ramírez, Diego",2021-12-01,2021,12,Encargado Depósito,Logística,M,2018-01-01,110912.68,55456.34,166369.03
E010,"Medina, Roberto",2021-12-01,2021,12,Técnico,Taller,M,2018-03-01,99937.31,49968.66,149905.97
E011,"Jiménez, Laura",2021-12-01,2021,12,Vendedora,Ventas,F,2019-03-01,102844.12,51422.06,154266.18
E012,"Peralta, Marcos",2021-12-01,2021,12,Vendedor,Ventas,M,2020-09-01,111175.97,55587.99,166763.96
E013,"Castro, Luciana",2021-12-01,2021,12,Administrativa,Administración,F,2020-11-01,110528.75,55264.37,165793.12
E014,"Ruiz, Nicolás",2021-12-01,2021,12,Técnico,Taller,M,2021-02-01,129090.44,64545.22,193635.67
E015,"Morales, Camila",2021-12-01,2021,12,Vendedora,Ventas,F,2021-04-01,118328.22,59164.11,177492.34
E016,"Vargas, Hernán",2021-12-01,2021,12,Depósito,Logística,M,2021-06-01,110129.79,55064.9,165194.69
E017,"Acosta, Florencia",2021-12-01,2021,12,Técnica,Taller,F,2021-09-01,130581.1,65290.55,195871.65
E001,"Fernández, Carlos",2022-01-01,2022,1,Gerente General,Administración,M,2018-01-01,399897.1,0.0,399897.1
E002,"López, María",2022-01-01,2022,1,Jefe de Ventas,Ventas,F,2018-01-01,256924.99,0.0,256924.99
E003,"García, Juan",2022-01-01,2022,1,Vendedor Senior,Ventas,M,2018-01-01,177941.01,0.0,177941.01
E004,"Martínez, Ana",2022-01-01,2022,1,Vendedora,Ventas,F,2018-01-01,149064.01,0.0,149064.01
E005,"Rodríguez, Luis",2022-01-01,2022,1,Técnico Senior,Taller,M,2018-01-01,198413.01,0.0,198413.01
E007,"Torres, Sofía",2022-01-01,2022,1,Administrativa,Administración,F,2018-01-01,155810.16,0.0,155810.16
E008,"Ramírez, Diego",2022-01-01,2022,1,Encargado Depósito,Logística,M,2018-01-01,169238.91,0.0,169238.91
E010,"Medina, Roberto",2022-01-01,2022,1,Técnico,Taller,M,2018-03-01,150827.01,0.0,150827.01
E011,"Jiménez, Laura",2022-01-01,2022,1,Vendedora,Ventas,F,2019-03-01,155312.54,0.0,155312.54
E012,"Peralta, Marcos",2022-01-01,2022,1,Vendedor,Ventas,M,2020-09-01,167808.68,0.0,167808.68
E013,"Castro, Luciana",2022-01-01,2022,1,Administrativa,Administración,F,2020-11-01,164402.88,0.0,164402.88
E014,"Ruiz, Nicolás",2022-01-01,2022,1,Técnico,Taller,M,2021-02-01,198065.69,0.0,198065.69
E015,"Morales, Camila",2022-01-01,2022,1,Vendedora,Ventas,F,2021-04-01,177497.92,0.0,177497.92
E016,"Vargas, Hernán",2022-01-01,2022,1,Depósito,Logística,M,2021-06-01,169460.87,0.0,169460.87
E017,"Acosta, Florencia",2022-01-01,2022,1,Técnica,Taller,F,2021-09-01,193985.72,0.0,193985.72
E018,"Ibáñez, Tomás",2022-01-01,2022,1,Vendedor,Ventas,M,2022-01-01,231254.6,0.0,231254.6
E001,"Fernández, Carlos",2022-02-01,2022,2,Gerente General,Administración,M,2018-01-01,398178.39,0.0,398178.39
E002,"López, María",2022-02-01,2022,2,Jefe de Ventas,Ventas,F,2018-01-01,256626.72,0.0,256626.72
E003,"García, Juan",2022-02-01,2022,2,Vendedor Senior,Ventas,M,2018-01-01,179818.94,0.0,179818.94
E004,"Martínez, Ana",2022-02-01,2022,2,Vendedora,Ventas,F,2018-01-01,149502.01,0.0,149502.01
E005,"Rodríguez, Luis",2022-02-01,2022,2,Técnico Senior,Taller,M,2018-01-01,198841.75,0.0,198841.75
E007,"Torres, Sofía",2022-02-01,2022,2,Administrativa,Administración,F,2018-01-01,154418.23,0.0,154418.23
E008,"Ramírez, Diego",2022-02-01,2022,2,Encargado Depósito,Logística,M,2018-01-01,169091.92,0.0,169091.92
E010,"Medina, Roberto",2022-02-01,2022,2,Técnico,Taller,M,2018-03-01,149147.23,0.0,149147.23
E011,"Jiménez, Laura",2022-02-01,2022,2,Vendedora,Ventas,F,2019-03-01,154272.87,0.0,154272.87
E012,"Peralta, Marcos",2022-02-01,2022,2,Vendedor,Ventas,M,2020-09-01,167269.64,0.0,167269.64
E013,"Castro, Luciana",2022-02-01,2022,2,Administrativa,Administración,F,2020-11-01,162082.94,0.0,162082.94
E014,"Ruiz, Nicolás",2022-02-01,2022,2,Técnico,Taller,M,2021-02-01,198412.08,0.0,198412.08
E015,"Morales, Camila",2022-02-01,2022,2,Vendedora,Ventas,F,2021-04-01,179773.6,0.0,179773.6
E016,"Vargas, Hernán",2022-02-01,2022,2,Depósito,Logística,M,2021-06-01,170068.92,0.0,170068.92
E017,"Acosta, Florencia",2022-02-01,2022,2,Técnica,Taller,F,2021-09-01,198762.9,0.0,198762.9
E018,"Ibáñez, Tomás",2022-02-01,2022,2,Vendedor,Ventas,M,2022-01-01,234533.82,0.0,234533.82
E001,"Fernández, Carlos",2022-03-01,2022,3,Gerente General,Administración,M,2018-01-01,396099.24,0.0,396099.24
E002,"López, María",2022-03-01,2022,3,Jefe de Ventas,Ventas,F,2018-01-01,255631.71,0.0,255631.71
E003,"García, Juan",2022-03-01,2022,3,Vendedor Senior,Ventas,M,2018-01-01,174739.43,0.0,174739.43
E004,"Martínez, Ana",2022-03-01,2022,3,Vendedora,Ventas,F,2018-01-01,150580.34,0.0,150580.34
E005,"Rodríguez, Luis",2022-03-01,2022,3,Técnico Senior,Taller,M,2018-01-01,196835.65,0.0,196835.65
E007,"Torres, Sofía",2022-03-01,2022,3,Administrativa,Administración,F,2018-01-01,155041.44,0.0,155041.44
E008,"Ramírez, Diego",2022-03-01,2022,3,Encargado Depósito,Logística,M,2018-01-01,169515.05,0.0,169515.05
E010,"Medina, Roberto",2022-03-01,2022,3,Técnico,Taller,M,2018-03-01,151856.11,0.0,151856.11
E011,"Jiménez, Laura",2022-03-01,2022,3,Vendedora,Ventas,F,2019-03-01,153951.37,0.0,153951.37
E012,"Peralta, Marcos",2022-03-01,2022,3,Vendedor,Ventas,M,2020-09-01,169305.09,0.0,169305.09
E013,"Castro, Luciana",2022-03-01,2022,3,Administrativa,Administración,F,2020-11-01,163005.51,0.0,163005.51
E014,"Ruiz, Nicolás",2022-03-01,2022,3,Técnico,Taller,M,2021-02-01,193230.67,0.0,193230.67
E015,"Morales, Camila",2022-03-01,2022,3,Vendedora,Ventas,F,2021-04-01,177546.61,0.0,177546.61
E016,"Vargas, Hernán",2022-03-01,2022,3,Depósito,Logística,M,2021-06-01,170960.61,0.0,170960.61
E017,"Acosta, Florencia",2022-03-01,2022,3,Técnica,Taller,F,2021-09-01,196222.54,0.0,196222.54
E018,"Ibáñez, Tomás",2022-03-01,2022,3,Vendedor,Ventas,M,2022-01-01,231951.01,0.0,231951.01
E001,"Fernández, Carlos",2022-04-01,2022,4,Gerente General,Administración,M,2018-01-01,399379.12,0.0,399379.12
E002,"López, María",2022-04-01,2022,4,Jefe de Ventas,Ventas,F,2018-01-01,259722.22,0.0,259722.22
E003,"García, Juan",2022-04-01,2022,4,Vendedor Senior,Ventas,M,2018-01-01,178771.47,0.0,178771.47
E004,"Martínez, Ana",2022-04-01,2022,4,Vendedora,Ventas,F,2018-01-01,151808.12,0.0,151808.12
E005,"Rodríguez, Luis",2022-04-01,2022,4,Técnico Senior,Taller,M,2018-01-01,194744.8,0.0,194744.8
E007,"Torres, Sofía",2022-04-01,2022,4,Administrativa,Administración,F,2018-01-01,156604.16,0.0,156604.16
E008,"Ramírez, Diego",2022-04-01,2022,4,Encargado Depósito,Logística,M,2018-01-01,165041.06,0.0,165041.06
E010,"Medina, Roberto",2022-04-01,2022,4,Técnico,Taller,M,2018-03-01,146736.79,0.0,146736.79
E011,"Jiménez, Laura",2022-04-01,2022,4,Vendedora,Ventas,F,2019-03-01,152198.9,0.0,152198.9
E012,"Peralta, Marcos",2022-04-01,2022,4,Vendedor,Ventas,M,2020-09-01,169309.48,0.0,169309.48
E013,"Castro, Luciana",2022-04-01,2022,4,Administrativa,Administración,F,2020-11-01,161348.03,0.0,161348.03
E014,"Ruiz, Nicolás",2022-04-01,2022,4,Técnico,Taller,M,2021-02-01,195328.9,0.0,195328.9
E015,"Morales, Camila",2022-04-01,2022,4,Vendedora,Ventas,F,2021-04-01,177108.36,0.0,177108.36
E016,"Vargas, Hernán",2022-04-01,2022,4,Depósito,Logística,M,2021-06-01,169757.93,0.0,169757.93
E017,"Acosta, Florencia",2022-04-01,2022,4,Técnica,Taller,F,2021-09-01,199096.36,0.0,199096.36
E018,"Ibáñez, Tomás",2022-04-01,2022,4,Vendedor,Ventas,M,2022-01-01,236139.37,0.0,236139.37
E001,"Fernández, Carlos",2022-05-01,2022,5,Gerente General,Administración,M,2018-01-01,392155.69,0.0,392155.69
E002,"López, María",2022-05-01,2022,5,Jefe de Ventas,Ventas,F,2018-01-01,257891.06,0.0,257891.06
E003,"García, Juan",2022-05-01,2022,5,Vendedor Senior,Ventas,M,2018-01-01,177202.52,0.0,177202.52
E004,"Martínez, Ana",2022-05-01,2022,5,Vendedora,Ventas,F,2018-01-01,149532.88,0.0,149532.88
E005,"Rodríguez, Luis",2022-05-01,2022,5,Técnico Senior,Taller,M,2018-01-01,196454.56,0.0,196454.56
E007,"Torres, Sofía",2022-05-01,2022,5,Administrativa,Administración,F,2018-01-01,153741.73,0.0,153741.73
E008,"Ramírez, Diego",2022-05-01,2022,5,Encargado Depósito,Logística,M,2018-01-01,167277.45,0.0,167277.45
E010,"Medina, Roberto",2022-05-01,2022,5,Técnico,Taller,M,2018-03-01,149106.62,0.0,149106.62
E012,"Peralta, Marcos",2022-05-01,2022,5,Vendedor,Ventas,M,2020-09-01,167335.44,0.0,167335.44
E013,"Castro, Luciana",2022-05-01,2022,5,Administrativa,Administración,F,2020-11-01,165484.62,0.0,165484.62
E014,"Ruiz, Nicolás",2022-05-01,2022,5,Técnico,Taller,M,2021-02-01,196457.99,0.0,196457.99
E015,"Morales, Camila",2022-05-01,2022,5,Vendedora,Ventas,F,2021-04-01,179658.41,0.0,179658.41
E016,"Vargas, Hernán",2022-05-01,2022,5,Depósito,Logística,M,2021-06-01,170342.0,0.0,170342.0
E017,"Acosta, Florencia",2022-05-01,2022,5,Técnica,Taller,F,2021-09-01,199307.76,0.0,199307.76
E018,"Ibáñez, Tomás",2022-05-01,2022,5,Vendedor,Ventas,M,2022-01-01,231084.55,0.0,231084.55
E001,"Fernández, Carlos",2022-06-01,2022,6,Gerente General,Administración,M,2018-01-01,398893.42,0.0,398893.42
E002,"López, María",2022-06-01,2022,6,Jefe de Ventas,Ventas,F,2018-01-01,254236.0,0.0,254236.0
E003,"García, Juan",2022-06-01,2022,6,Vendedor Senior,Ventas,M,2018-01-01,181128.65,0.0,181128.65
E004,"Martínez, Ana",2022-06-01,2022,6,Vendedora,Ventas,F,2018-01-01,150660.08,0.0,150660.08
E005,"Rodríguez, Luis",2022-06-01,2022,6,Técnico Senior,Taller,M,2018-01-01,195660.87,0.0,195660.87
E007,"Torres, Sofía",2022-06-01,2022,6,Administrativa,Administración,F,2018-01-01,153971.77,0.0,153971.77
E008,"Ramírez, Diego",2022-06-01,2022,6,Encargado Depósito,Logística,M,2018-01-01,169914.64,0.0,169914.64
E010,"Medina, Roberto",2022-06-01,2022,6,Técnico,Taller,M,2018-03-01,149226.36,0.0,149226.36
E012,"Peralta, Marcos",2022-06-01,2022,6,Vendedor,Ventas,M,2020-09-01,166213.49,0.0,166213.49
E013,"Castro, Luciana",2022-06-01,2022,6,Administrativa,Administración,F,2020-11-01,164556.46,0.0,164556.46
E014,"Ruiz, Nicolás",2022-06-01,2022,6,Técnico,Taller,M,2021-02-01,199007.44,0.0,199007.44
E015,"Morales, Camila",2022-06-01,2022,6,Vendedora,Ventas,F,2021-04-01,177731.4,0.0,177731.4
E016,"Vargas, Hernán",2022-06-01,2022,6,Depósito,Logística,M,2021-06-01,169764.33,0.0,169764.33
E017,"Acosta, Florencia",2022-06-01,2022,6,Técnica,Taller,F,2021-09-01,195420.89,0.0,195420.89
E018,"Ibáñez, Tomás",2022-06-01,2022,6,Vendedor,Ventas,M,2022-01-01,234322.86,0.0,234322.86
E001,"Fernández, Carlos",2022-07-01,2022,7,Gerente General,Administración,M,2018-01-01,398245.31,0.0,398245.31
E002,"López, María",2022-07-01,2022,7,Jefe de Ventas,Ventas,F,2018-01-01,256529.32,0.0,256529.32
E003,"García, Juan",2022-07-01,2022,7,Vendedor Senior,Ventas,M,2018-01-01,176181.48,0.0,176181.48
E004,"Martínez, Ana",2022-07-01,2022,7,Vendedora,Ventas,F,2018-01-01,148685.23,0.0,148685.23
E005,"Rodríguez, Luis",2022-07-01,2022,7,Técnico Senior,Taller,M,2018-01-01,195236.77,0.0,195236.77
E007,"Torres, Sofía",2022-07-01,2022,7,Administrativa,Administración,F,2018-01-01,153748.79,0.0,153748.79
E008,"Ramírez, Diego",2022-07-01,2022,7,Encargado Depósito,Logística,M,2018-01-01,168269.91,0.0,168269.91
E010,"Medina, Roberto",2022-07-01,2022,7,Técnico,Taller,M,2018-03-01,149994.47,0.0,149994.47
E012,"Peralta, Marcos",2022-07-01,2022,7,Vendedor,Ventas,M,2020-09-01,168741.15,0.0,168741.15
E013,"Castro, Luciana",2022-07-01,2022,7,Administrativa,Administración,F,2020-11-01,163651.8,0.0,163651.8
E014,"Ruiz, Nicolás",2022-07-01,2022,7,Técnico,Taller,M,2021-02-01,196612.86,0.0,196612.86
E015,"Morales, Camila",2022-07-01,2022,7,Vendedora,Ventas,F,2021-04-01,176337.88,0.0,176337.88
E016,"Vargas, Hernán",2022-07-01,2022,7,Depósito,Logística,M,2021-06-01,168822.19,0.0,168822.19
E017,"Acosta, Florencia",2022-07-01,2022,7,Técnica,Taller,F,2021-09-01,193505.17,0.0,193505.17
E018,"Ibáñez, Tomás",2022-07-01,2022,7,Vendedor,Ventas,M,2022-01-01,231661.18,0.0,231661.18
E019,"Suárez, Beatriz",2022-07-01,2022,7,Contadora,Administración,F,2022-07-01,347389.83,0.0,347389.83
E001,"Fernández, Carlos",2022-08-01,2022,8,Gerente General,Administración,M,2018-01-01,395576.14,0.0,395576.14
E002,"López, María",2022-08-01,2022,8,Jefe de Ventas,Ventas,F,2018-01-01,258175.69,0.0,258175.69
E003,"García, Juan",2022-08-01,2022,8,Vendedor Senior,Ventas,M,2018-01-01,178171.73,0.0,178171.73
E004,"Martínez, Ana",2022-08-01,2022,8,Vendedora,Ventas,F,2018-01-01,150187.33,0.0,150187.33
E005,"Rodríguez, Luis",2022-08-01,2022,8,Técnico Senior,Taller,M,2018-01-01,198173.99,0.0,198173.99
E007,"Torres, Sofía",2022-08-01,2022,8,Administrativa,Administración,F,2018-01-01,154737.5,0.0,154737.5
E008,"Ramírez, Diego",2022-08-01,2022,8,Encargado Depósito,Logística,M,2018-01-01,166803.63,0.0,166803.63
E010,"Medina, Roberto",2022-08-01,2022,8,Técnico,Taller,M,2018-03-01,149822.7,0.0,149822.7
E012,"Peralta, Marcos",2022-08-01,2022,8,Vendedor,Ventas,M,2020-09-01,166928.16,0.0,166928.16
E013,"Castro, Luciana",2022-08-01,2022,8,Administrativa,Administración,F,2020-11-01,163271.43,0.0,163271.43
E014,"Ruiz, Nicolás",2022-08-01,2022,8,Técnico,Taller,M,2021-02-01,197366.02,0.0,197366.02
E015,"Morales, Camila",2022-08-01,2022,8,Vendedora,Ventas,F,2021-04-01,177561.03,0.0,177561.03
E016,"Vargas, Hernán",2022-08-01,2022,8,Depósito,Logística,M,2021-06-01,169583.45,0.0,169583.45
E017,"Acosta, Florencia",2022-08-01,2022,8,Técnica,Taller,F,2021-09-01,196600.14,0.0,196600.14
E018,"Ibáñez, Tomás",2022-08-01,2022,8,Vendedor,Ventas,M,2022-01-01,230484.46,0.0,230484.46
E019,"Suárez, Beatriz",2022-08-01,2022,8,Contadora,Administración,F,2022-07-01,349656.66,0.0,349656.66
E001,"Fernández, Carlos",2022-09-01,2022,9,Gerente General,Administración,M,2018-01-01,400375.68,0.0,400375.68
E002,"López, María",2022-09-01,2022,9,Jefe de Ventas,Ventas,F,2018-01-01,258606.3,0.0,258606.3
E003,"García, Juan",2022-09-01,2022,9,Vendedor Senior,Ventas,M,2018-01-01,175955.48,0.0,175955.48
E004,"Martínez, Ana",2022-09-01,2022,9,Vendedora,Ventas,F,2018-01-01,149088.61,0.0,149088.61
E005,"Rodríguez, Luis",2022-09-01,2022,9,Técnico Senior,Taller,M,2018-01-01,196990.21,0.0,196990.21
E007,"Torres, Sofía",2022-09-01,2022,9,Administrativa,Administración,F,2018-01-01,153652.1,0.0,153652.1
E008,"Ramírez, Diego",2022-09-01,2022,9,Encargado Depósito,Logística,M,2018-01-01,167928.91,0.0,167928.91
E010,"Medina, Roberto",2022-09-01,2022,9,Técnico,Taller,M,2018-03-01,150150.81,0.0,150150.81
E012,"Peralta, Marcos",2022-09-01,2022,9,Vendedor,Ventas,M,2020-09-01,171588.38,0.0,171588.38
E013,"Castro, Luciana",2022-09-01,2022,9,Administrativa,Administración,F,2020-11-01,164327.59,0.0,164327.59
E014,"Ruiz, Nicolás",2022-09-01,2022,9,Técnico,Taller,M,2021-02-01,197946.4,0.0,197946.4
E015,"Morales, Camila",2022-09-01,2022,9,Vendedora,Ventas,F,2021-04-01,176283.82,0.0,176283.82
E016,"Vargas, Hernán",2022-09-01,2022,9,Depósito,Logística,M,2021-06-01,166402.65,0.0,166402.65
E017,"Acosta, Florencia",2022-09-01,2022,9,Técnica,Taller,F,2021-09-01,194862.79,0.0,194862.79
E018,"Ibáñez, Tomás",2022-09-01,2022,9,Vendedor,Ventas,M,2022-01-01,233617.59,0.0,233617.59
E019,"Suárez, Beatriz",2022-09-01,2022,9,Contadora,Administración,F,2022-07-01,351838.7,0.0,351838.7
E001,"Fernández, Carlos",2022-10-01,2022,10,Gerente General,Administración,M,2018-01-01,399759.52,0.0,399759.52
E002,"López, María",2022-10-01,2022,10,Jefe de Ventas,Ventas,F,2018-01-01,259725.7,0.0,259725.7
E003,"García, Juan",2022-10-01,2022,10,Vendedor Senior,Ventas,M,2018-01-01,180098.29,0.0,180098.29
E004,"Martínez, Ana",2022-10-01,2022,10,Vendedora,Ventas,F,2018-01-01,146662.94,0.0,146662.94
E005,"Rodríguez, Luis",2022-10-01,2022,10,Técnico Senior,Taller,M,2018-01-01,194655.3,0.0,194655.3
E007,"Torres, Sofía",2022-10-01,2022,10,Administrativa,Administración,F,2018-01-01,157027.86,0.0,157027.86
E008,"Ramírez, Diego",2022-10-01,2022,10,Encargado Depósito,Logística,M,2018-01-01,169088.56,0.0,169088.56
E010,"Medina, Roberto",2022-10-01,2022,10,Técnico,Taller,M,2018-03-01,149618.15,0.0,149618.15
E012,"Peralta, Marcos",2022-10-01,2022,10,Vendedor,Ventas,M,2020-09-01,164745.67,0.0,164745.67
E013,"Castro, Luciana",2022-10-01,2022,10,Administrativa,Administración,F,2020-11-01,161697.76,0.0,161697.76
